 82   0   0   0   0   0   0   0   0   0     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
 83   0   0   0   0   0   0   0   0   0     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
 84   0   0   0   0   0   0   0   0   0     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
 85   0   0   0   0   0   0   0   0   0     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
 86   0   0   0   0   0   0   0   0   0     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
 87   0   0   0   0   0   0   0   0   0     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
 88   0   0   0   0   0   0   0   0   0     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
 89   0   0   0   0   0   0   0   0   0     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
 90   0   0   0   0   0   0   0   0   0     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
 91   0   0   0   0   0   0   0   0   0     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
 92   0   0   0   0   0   0   0   0   0     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
 93   0   0   0   0   0   0   0   0   0     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
 94   0   0   0   0   0   0   0   0   0     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
 95   0   0   0   0   0   0   0   0   0     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
 96   0   0   0   0   0   0   0   0   0     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
 97   0   0   0   0   0   0   0   0   0     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
 98   0   0   0   0   0   0   0   0   0     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
 99   0   0   0   0   0   0   0   0   0     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
100   0   0   0   0   0   0   0   0   0     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
101   0   0   0   0   0   0   0   0   0     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
102   7  -2  -3   0   0   0   0   0   0     0.40000     0.28000     0.32000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
103   1   0   0   0   0   0   0   0   0     1.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
104   1   0   0   0   0   0   0   0   0     1.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
105   1   6  -2   0   0   0   0   0   0     0.02000     0.09000     0.89000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
106   5  -1  -4   0   0   0   0   0   0     0.31000     0.22000     0.47000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
107   2   3  -2   0   0   0   0   0   0     0.13000     0.84000     0.03000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
108   0   0   0   0   0   0   0   0   0     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
109   0   0   0   0   0   0   0   0   0     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
110   0   0   0   0   0   0   0   0   0     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
111   0   0   0   0   0   0   0   0   0     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
112   4   0   0   0   0   0   0   0   0     1.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
113  12   0   0   0   0   0   0   0   0     1.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
114   0   0   0   0   0   0   0   0   0     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
115   0   0   0   0   0   0   0   0   0     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
116  13  15   0   0   0   0   0   0   0    99.99990    99.99990     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
117  14  16   0   0   0   0   0   0   0    99.99990    99.99990     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
118   0   0   0   0   0   0   0   0   0     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
119   0   0   0   0   0   0   0   0   0     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
120   8  10   0   0   0   0   0   0   0     0.95000     0.05000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
121   9  11   0   0   0   0   0   0   0     0.95000     0.05000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
122   1  -2   0   0   0   0   0   0   0     0.60000     0.40000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
